CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15785819,Shao,681,France,Male,38,3,0,2,1,1,112492,0,0,1,DIAMOND,861
15723654,Tsao,773,France,Male,25,2,135903,1,1,0,73656,0,0,4,PLATINUM,790
15774510,Tien,714,France,Female,31,4,125169,1,1,1,106637,0,0,3,PLATINUM,669
15684173,Chang,687,Spain,Female,44,7,0,3,1,0,155854,1,1,2,SILVER,336
15650068,Johnson,511,France,Male,58,0,149117,1,1,1,162600,0,0,1,GOLD,517
15811490,French,627,France,Male,33,5,0,2,1,1,103738,0,0,4,PLATINUM,499
15803976,Efremov,694,France,Female,31,10,0,2,1,0,160990,0,0,3,SILVER,673
15682541,Hartley,616,Spain,Female,36,6,132312,1,0,0,15463,0,0,2,SILVER,268
15695699,Calabrese,687,France,Male,35,8,0,2,1,0,10334,0,0,5,PLATINUM,809
15624188,Chiu,712,France,Female,33,6,0,2,1,1,190686,0,0,5,GOLD,460
15812191,Brennan,553,France,Male,33,4,118083,1,0,0,94440,0,0,4,SILVER,221
15636673,Onwuatuegwu,667,France,Male,31,1,119267,1,1,1,28258,0,0,2,SILVER,730
15594898,Hewitt,731,France,Male,43,2,0,1,1,1,170035,1,1,2,DIAMOND,777
15660211,Shih,629,Germany,Male,35,7,156847,2,1,0,31824,0,0,4,SILVER,837
15773972,Balashov,614,France,Male,50,4,137104,1,1,0,127166,1,1,1,DIAMOND,958
15746726,Doyle,438,Germany,Male,31,8,78399,1,1,0,44937,0,0,4,PLATINUM,809
15712287,Pokrovskii,652,France,Female,80,4,0,2,1,1,188603,0,0,1,GOLD,662
15702919,Collins,729,Germany,Male,30,6,63669,1,1,0,145111,0,0,2,GOLD,484
15674398,Russo,642,France,Male,38,3,0,2,0,0,171464,0,0,2,GOLD,737
15797960,Skinner,806,Germany,Female,59,0,135296,1,1,0,182823,0,0,1,SILVER,486
15631868,Robertson,744,Spain,Male,36,2,153804,1,1,1,87213,0,0,3,SILVER,252
15581539,Atkinson,474,Spain,Male,37,3,0,2,0,0,57175,0,0,4,SILVER,275
15662736,Doyle,559,France,Male,49,2,147070,1,1,0,120541,1,1,1,DIAMOND,245
15666252,Ritchie,706,Spain,Male,42,9,0,2,1,1,28714,0,0,4,PLATINUM,361
15677512,McEncroe,628,Spain,Female,22,3,0,1,1,0,85426,0,0,4,DIAMOND,483
15626114,Pearson,429,France,Male,24,4,95742,1,1,0,46171,0,0,2,GOLD,352
15810834,Gordon,525,Spain,Female,57,2,145965,1,1,1,64448,0,0,5,PLATINUM,337
15678910,Ts'ai,680,France,Female,30,8,141442,1,1,1,16279,0,0,1,SILVER,597
15694408,Lung,749,France,Male,40,1,139290,1,1,0,182855,1,1,1,SILVER,381
15585215,Yuan,763,France,Female,31,4,0,2,0,0,50405,0,0,3,PLATINUM,668
15682757,Pardey,734,France,Male,30,3,0,2,1,0,107640,0,0,4,DIAMOND,245
15736601,Tai,716,France,Male,35,4,144429,1,1,0,134133,0,0,2,PLATINUM,495
15601848,Scott,594,France,Male,35,2,0,2,1,0,103481,0,0,4,DIAMOND,378
15736008,Hunter,644,France,Female,46,9,95441,1,1,0,108761,1,1,1,SILVER,568
15669064,Mazzanti,671,Germany,Male,35,1,144849,1,1,1,179012,0,0,5,PLATINUM,731
15624528,L?,664,Germany,Male,26,7,116244,2,1,1,95145,0,0,2,GOLD,837
15598493,Beach,656,France,Male,50,7,0,2,0,1,72143,0,0,1,GOLD,829
15601274,Hsieh,667,Spain,Female,40,1,146502,1,1,0,19163,0,0,3,DIAMOND,230
15702669,Faulkner,663,Germany,Male,44,2,117029,2,0,1,144680,0,0,4,DIAMOND,919
15728669,Knowles,584,Germany,Female,30,8,112014,1,1,0,177772,1,1,4,PLATINUM,641
15742668,Day,626,Spain,Female,37,6,108269,1,1,0,5598,0,0,2,DIAMOND,457
15697441,Hsueh,485,France,Male,29,7,182124,1,1,0,116829,1,1,4,GOLD,583
15740476,Tsao,659,Germany,Female,32,3,150924,2,0,1,174653,0,0,2,PLATINUM,849
15648064,Kennedy,649,France,Male,33,2,0,2,1,0,2011,0,0,3,DIAMOND,720
15636624,Nwabugwu,805,Spain,Female,39,5,165272,1,1,0,14110,1,1,3,SILVER,317
15807923,Young,716,Germany,Female,39,10,115301,1,1,0,43527,1,1,5,DIAMOND,465
15745844,Kerr,642,Germany,Female,40,6,129502,2,0,1,86099,1,1,4,GOLD,269
15786170,Tien,659,France,Male,31,4,118342,1,0,0,161574,0,0,3,SILVER,391
15681081,Marrero,545,Spain,Female,47,5,0,2,1,1,38970,0,0,4,PLATINUM,373
15684484,White,543,France,Male,22,8,0,2,0,0,127587,0,0,3,PLATINUM,251
15785869,Pisano,718,France,Female,25,7,0,2,1,0,30380,0,0,2,PLATINUM,237
15763859,Brown,840,France,Female,43,7,0,2,1,0,90909,0,0,2,SILVER,645
15658935,Freeman,630,Germany,Female,34,9,106937,2,1,0,138275,0,0,3,SILVER,624
15747358,Russell,643,Germany,Male,59,3,170331,1,1,1,32172,0,0,5,PLATINUM,838
15735203,Seleznyov,654,Germany,Female,32,1,114511,1,1,1,126143,0,0,4,GOLD,224
15576256,Yusupova,582,France,Male,39,5,0,2,1,1,129893,0,0,4,DIAMOND,343
15659420,Foley,659,Spain,Male,32,3,107594,2,1,1,102417,0,0,3,DIAMOND,683
15593365,Shih,762,Spain,Male,39,2,81273,1,1,1,18720,0,0,5,GOLD,929
15777352,Ikedinachukwu,568,Spain,Female,32,7,169400,1,1,0,61936,0,0,4,PLATINUM,234
15812007,Power,670,Spain,Male,25,6,0,2,1,1,78359,0,0,3,DIAMOND,723
15625461,Amos,613,France,Female,45,1,187842,2,1,1,147224,0,0,1,PLATINUM,482
15739438,Reed,539,France,Male,30,0,0,2,1,0,160980,0,0,4,DIAMOND,231
15611759,Simmons,850,Spain,Female,57,8,126776,2,1,1,132298,0,0,3,GOLD,244
15661629,Ricci,522,Spain,Male,34,9,126436,1,1,0,174249,1,1,3,GOLD,973
15633950,Yen,737,France,Male,41,1,101961,1,1,1,123547,0,0,5,SILVER,463
15592386,Campbell,520,France,Male,58,3,0,2,0,1,32790,0,0,5,DIAMOND,253
15803716,West,706,Spain,Male,28,3,0,2,0,1,181544,0,0,3,SILVER,241
15696674,Robinson,643,Germany,Female,45,2,150843,1,0,1,2320,1,1,5,PLATINUM,537
15706365,Bianchi,648,France,Female,50,9,102536,1,1,1,189543,0,0,5,DIAMOND,332
15745088,Chen,443,Germany,Female,29,9,99028,2,1,0,10940,0,0,5,PLATINUM,390
15676715,Madukaego,640,France,Male,68,9,0,2,1,1,199493,0,0,4,PLATINUM,763
15613085,Ibrahimova,628,Spain,Female,33,3,0,1,1,1,188193,0,0,4,GOLD,240
15633537,Nolan,540,Germany,Female,42,9,87271,2,1,0,172573,0,0,1,PLATINUM,978
15594720,Scott,460,Germany,Female,35,8,102743,2,1,1,189340,0,0,5,DIAMOND,366
15684042,Blair,636,Germany,Male,34,2,40106,2,0,1,53512,0,0,3,DIAMOND,356
15583303,Monaldo,593,France,Female,29,2,152265,1,1,0,34004,0,0,1,SILVER,907
15611579,Sutherland,801,Spain,Male,42,4,141948,1,1,1,10598,0,0,3,SILVER,687
15774696,Cole,640,Germany,Female,75,1,106308,2,0,1,113429,0,0,2,PLATINUM,703
15694506,Briggs,611,Germany,Male,31,0,107885,2,1,1,183488,0,0,2,DIAMOND,388
15688074,Gregory,802,Germany,Male,31,1,125014,1,1,1,187658,0,0,2,DIAMOND,579
15759537,Bianchi,717,Germany,Male,35,7,58469,2,1,1,172459,0,0,2,GOLD,793
15758449,Angelo,769,France,Female,39,8,0,1,0,1,21016,0,0,3,GOLD,828
15583456,Gardiner,745,Germany,Male,45,10,117232,3,1,1,122381,1,1,2,GOLD,291
15667871,Kerr,572,Spain,Male,35,4,152390,1,1,0,128124,0,0,4,GOLD,951
15677371,Ko,629,Spain,Female,30,2,34014,1,1,0,19571,0,0,2,DIAMOND,952
15629677,Distefano,687,Spain,Female,39,2,0,3,0,0,188151,1,1,2,GOLD,616
15713578,Farrell,483,France,Female,50,9,0,2,1,1,111020,0,0,5,SILVER,706
15591509,Milano,690,France,Male,36,7,101583,2,1,0,123775,0,0,2,DIAMOND,423
15568240,Ting,492,Germany,Female,30,10,77169,2,0,1,146700,0,0,5,GOLD,552
15622993,Boyd,709,Germany,Male,28,8,124696,2,1,0,145251,0,0,3,DIAMOND,665
15689294,Onyemaechi,705,Germany,Male,44,3,105935,1,1,0,82464,0,0,3,PLATINUM,351
15720910,Black,560,France,Female,66,9,0,1,1,1,15928,0,0,3,DIAMOND,906
15721181,Oliver,611,Spain,Male,46,6,0,2,1,0,45886,0,0,4,DIAMOND,406
15776433,Greco,730,Spain,Male,62,2,0,2,1,1,186490,0,0,4,GOLD,594
15748936,Whitehead,709,Spain,Female,45,2,0,2,0,1,162923,0,0,1,PLATINUM,815
15717225,Ikemefuna,544,France,Female,21,10,161526,2,1,0,9263,0,0,2,PLATINUM,458
15685226,Morrison,712,Germany,Female,29,7,147199,1,1,1,84932,0,0,3,SILVER,886
15785611,Onyeoruru,752,Germany,Male,38,3,183102,1,1,1,71557,0,0,3,SILVER,833
15573456,Cunningham,648,Spain,Male,46,9,127209,2,1,0,77406,1,1,4,GOLD,932
15684548,Demidov,556,Spain,Male,38,8,0,2,0,0,417,1,1,3,GOLD,632
15620505,Celis,594,Spain,Female,24,0,97379,1,1,1,71405,0,0,2,DIAMOND,431
15807432,Cheng,645,Germany,Female,37,2,136925,2,0,1,153400,0,0,3,PLATINUM,739
15584766,Knight,557,France,Male,33,3,54504,1,1,1,371,0,0,5,SILVER,362
15612187,Morin,547,Germany,Male,32,8,155727,1,1,0,67790,0,0,2,SILVER,309
15762218,Mills,701,France,Female,39,9,0,2,0,1,145895,0,0,2,GOLD,513
15646372,Outhwaite,616,France,Female,66,1,135842,1,1,0,183841,1,1,2,DIAMOND,302
15690452,Tung,605,France,Male,52,1,63350,1,1,0,108887,0,0,2,DIAMOND,437
15747795,Pai,593,Germany,Female,38,4,129499,1,1,1,154071,0,0,5,SILVER,337
15781589,Carpenter,751,Spain,Male,52,8,0,2,0,1,179292,0,0,5,SILVER,629
15732674,Fennell,443,Spain,Male,36,6,70438,2,0,1,56937,0,0,4,GOLD,858
15642291,Fontaine,685,France,Male,23,8,0,2,1,1,112239,0,0,2,SILVER,543
15692761,Pratt,718,France,Male,36,9,0,1,1,0,45910,0,0,1,DIAMOND,939
15578045,Mitchell,538,Spain,Female,49,9,141434,1,0,0,173779,1,1,5,GOLD,797
15745354,Franklin,611,Spain,Female,37,4,0,2,1,0,125696,0,0,4,SILVER,629
15701376,K'ung,668,Germany,Male,37,10,152958,2,1,1,159586,0,0,2,SILVER,743
15691625,Ko,537,Germany,Female,41,3,138306,1,1,0,106761,0,0,5,DIAMOND,767
15566594,McKenzie,709,Spain,Male,23,10,0,2,0,0,129590,0,0,2,SILVER,246
15760431,Pino,850,France,Male,38,1,0,2,1,1,80007,0,0,2,PLATINUM,480
15686302,Fisk,745,Spain,Female,31,3,124329,1,1,1,140452,0,0,5,GOLD,924
15801559,Chiang,693,Germany,Female,41,9,181461,3,1,1,187929,1,1,3,GOLD,430
15810432,Moseley,795,Spain,Male,35,8,0,2,1,0,167155,0,0,2,DIAMOND,708
15809616,Hsiung,626,Spain,Male,26,8,0,2,0,0,191421,0,0,4,PLATINUM,701
15720559,Heath,487,Germany,Female,61,5,110368,1,0,0,11384,1,1,2,DIAMOND,982
15695632,Dellucci,556,France,Female,39,9,89588,1,1,1,94898,0,0,1,DIAMOND,827
15659843,Li,643,France,Female,46,6,0,2,0,0,106782,0,0,4,DIAMOND,597
15615624,De Salis,605,France,Female,28,6,0,2,0,0,159509,0,0,1,DIAMOND,468
15810418,T'ang,756,Germany,Female,60,3,115925,1,1,0,93524,1,1,3,DIAMOND,523
15716186,Richardson,586,France,Female,38,2,0,2,1,0,87168,0,0,2,SILVER,650
15674551,Fitch,535,Germany,Male,40,7,111757,1,1,0,8128,1,1,2,GOLD,567
15622834,Stevenson,678,France,Female,35,4,0,1,1,0,125518,0,0,1,DIAMOND,749
15566111,Estes,596,France,Male,39,9,0,1,1,0,48964,0,0,3,PLATINUM,390
15784597,Lattimore,648,France,Male,26,9,162924,1,1,0,98368,0,0,5,GOLD,922
15652883,Chung,492,Germany,Male,39,10,124577,2,1,0,148585,0,0,5,GOLD,560
15806964,Utz,702,France,Male,45,0,80794,1,1,1,27475,0,0,2,DIAMOND,994
15576313,Wei,486,Germany,Female,40,9,71340,1,1,0,76192,0,0,4,PLATINUM,530
15806467,Boyle,568,Germany,Male,40,1,99283,1,0,0,134601,1,1,2,SILVER,818
15597602,Nwachinemelu,619,Germany,Male,57,3,137946,1,1,1,72468,1,1,5,PLATINUM,367
15743040,Kuznetsova,724,Germany,Male,41,2,127893,2,0,1,199645,0,0,4,DIAMOND,393
15705521,Pisani,548,Germany,Female,33,0,101084,1,1,0,42750,0,0,5,DIAMOND,860
15595039,Manna,545,Germany,Female,37,8,114754,1,1,0,136050,1,1,5,GOLD,958
15799384,Collier,683,France,Male,33,8,0,1,0,0,73564,0,0,4,PLATINUM,576
15581197,Ricci,762,France,Female,51,3,99287,1,0,1,85579,0,0,5,SILVER,887
15693737,Carr,627,Germany,Female,30,4,79871,2,1,0,129827,0,0,4,DIAMOND,396
15624623,Hs?,516,France,Male,35,10,104089,2,0,0,119666,0,0,1,GOLD,565
15783501,Findlay,800,France,Female,38,2,168190,2,1,0,68052,0,0,3,SILVER,874
15690134,Hughes,464,Germany,Female,42,3,85679,1,1,1,164105,0,0,3,SILVER,665
15782735,Chukwuemeka,626,France,Female,35,3,0,1,0,0,80190,0,0,5,SILVER,680
15611088,Genovese,790,France,Female,31,9,0,2,1,0,84127,0,0,1,DIAMOND,319
15672145,Swift,534,France,Female,34,7,121552,2,1,1,70179,0,0,3,SILVER,351
15732628,Ugoji,745,France,Male,46,2,122220,1,1,1,118024,0,0,3,DIAMOND,781
15787470,Parkinson,553,Spain,Male,47,3,116528,1,0,0,145704,1,1,2,DIAMOND,918
15803406,Ross,748,France,Female,26,1,77780,1,0,1,183049,0,0,3,GOLD,340
15730460,Oleary,722,France,Male,37,2,0,1,0,0,120907,0,0,4,GOLD,625
15644572,Turnbull,501,France,Male,40,4,125832,1,1,1,100434,0,0,3,DIAMOND,923
15694860,Uspensky,675,France,Female,38,6,68066,1,0,0,138777,1,1,5,PLATINUM,543
15658169,Cook,778,Spain,Female,47,6,127299,2,1,0,124695,0,0,2,GOLD,859
15794396,Newbold,494,Germany,Female,38,7,174938,1,1,0,40084,0,0,5,GOLD,794
15785798,Uchechukwu,850,France,Male,40,9,0,2,0,1,119232,0,0,2,GOLD,241
15710825,Ch'en,592,Spain,Male,31,7,110071,1,0,0,43921,0,0,3,GOLD,702
15668444,He,590,Spain,Female,44,3,139432,1,1,0,62223,0,0,4,PLATINUM,816
15726631,Hilton,758,France,Female,39,6,127358,1,0,1,56577,0,0,4,SILVER,404
15733797,Sal,506,France,Male,36,5,0,2,1,0,164253,0,0,4,GOLD,299
15747960,Eluemuno,733,France,Male,33,3,0,1,1,1,7667,0,0,1,SILVER,855
15634632,Titus,711,France,Male,38,3,0,2,1,0,68488,0,0,4,DIAMOND,886
15707362,Yin,514,Germany,Male,43,1,95556,1,0,1,199274,1,1,4,GOLD,774
15662976,Lettiere,637,Spain,Male,37,8,0,1,1,1,186062,0,0,1,DIAMOND,699
15732778,Templeman,468,Germany,Male,29,1,111682,2,1,1,195711,0,0,3,GOLD,977
15718443,Chibuzo,539,France,Male,39,3,0,2,1,0,36692,0,0,1,SILVER,426
15670039,Sun,509,Spain,Female,25,3,108739,2,1,0,106921,0,0,3,DIAMOND,595
15773792,Evans,662,France,Female,32,4,133950,1,1,1,48726,1,1,1,DIAMOND,368
15613786,Ogbonnaya,818,Spain,Male,26,4,0,2,1,1,167037,0,0,3,SILVER,261
15726032,Enyinnaya,608,France,Male,33,9,89969,1,1,0,68777,0,0,3,GOLD,614
15663252,Olisanugo,850,Spain,Female,32,9,0,2,1,1,18925,0,0,4,DIAMOND,765
15593782,Brookes,816,Germany,Female,38,5,130879,3,1,0,71906,1,1,4,GOLD,961
15633283,Padovano,536,France,Male,35,8,0,2,1,0,64833,0,0,2,GOLD,345
15749167,Fisk,753,France,Male,35,3,0,2,1,1,184844,0,0,1,GOLD,330
15759298,Shih,631,Spain,Male,27,10,134170,1,1,1,176730,0,0,5,PLATINUM,863
15683625,Hare,703,France,Male,37,1,149762,1,1,0,20629,1,1,3,DIAMOND,371
15635367,Muir,774,France,Male,26,2,93845,1,1,0,28415,0,0,1,DIAMOND,282
15681705,Fanucci,785,France,Male,28,8,0,2,1,0,77231,0,0,2,SILVER,937
15603156,Elewechi,571,France,Female,33,1,0,2,1,0,102751,0,0,2,GOLD,722
15591986,Johnston,621,Germany,Male,46,6,141078,1,0,0,34581,1,1,2,SILVER,956
15798888,Pisano,605,Germany,Female,31,1,117993,1,1,1,183599,0,0,2,SILVER,496
15809722,Ankudinov,611,France,Female,40,8,100812,2,1,0,147358,0,0,2,DIAMOND,927
15677538,Nwokike,569,France,Male,38,7,0,1,1,1,108469,0,0,5,SILVER,550
15797736,Smith,658,France,Male,29,4,80263,1,1,1,20613,0,0,2,GOLD,420
15695585,Atkins,788,Spain,Male,34,6,156479,1,0,1,181197,0,0,3,DIAMOND,760
15744398,Burns,525,France,Female,23,5,0,2,1,0,160249,0,0,1,PLATINUM,225
15750658,Obiuto,798,France,Male,37,8,0,3,0,0,110783,0,0,4,SILVER,860
15578186,Pirozzi,486,Germany,Male,37,9,115218,2,1,0,144995,0,0,1,GOLD,882
15676519,George,615,Spain,Male,61,9,0,2,1,0,150228,1,1,4,DIAMOND,683
15637954,Lewis,730,France,Female,35,0,155471,1,1,1,53718,0,0,4,GOLD,500
15758639,Moran,641,France,Male,37,7,0,2,1,0,75248,0,0,2,PLATINUM,516
15613772,Dalrymple,542,France,Male,39,3,135097,1,1,1,14353,1,1,2,PLATINUM,328
15731744,Carslaw,692,France,Male,30,2,0,2,0,1,130487,0,0,4,DIAMOND,751
15807709,Kirby,714,Germany,Female,55,9,180075,1,1,1,100128,0,0,1,GOLD,652
15714689,Houghton,591,Spain,Male,29,1,97541,1,1,1,196356,0,0,2,PLATINUM,850
15699005,Martin,710,France,Female,41,2,156067,1,1,1,9984,0,0,4,DIAMOND,678
15624170,Tan,639,France,Female,38,4,81551,2,0,1,118975,0,0,4,GOLD,860
15725679,Hsia,531,France,Female,47,6,0,1,0,0,194998,1,1,2,SILVER,510
15585865,Westerberg,673,France,Female,38,2,170062,2,0,0,134901,1,1,5,PLATINUM,954
15804256,Hale,765,Germany,Male,36,8,92311,2,1,1,72925,0,0,3,DIAMOND,547
15662403,Kryukova,622,France,Female,32,6,169089,2,1,0,101058,0,0,5,SILVER,238
15733616,Sopuluchukwu,806,France,Male,40,5,80614,1,1,1,142839,0,0,1,SILVER,314
15591995,Barry,757,Germany,Male,26,8,121582,2,1,1,127059,0,0,5,SILVER,595
15677020,Selezneva,570,France,Female,58,8,0,1,0,1,116504,1,1,2,DIAMOND,257
15727688,Chizuoke,555,Spain,Male,32,4,0,2,1,1,54406,0,0,4,DIAMOND,850
15715941,Lueck,692,France,Male,54,5,0,2,1,1,88722,0,0,3,PLATINUM,552
15714485,Udinese,774,France,Male,60,5,85892,1,1,0,74135,1,1,5,GOLD,540
15730059,Udobata,638,Spain,Male,44,9,77637,2,1,1,111346,0,0,4,SILVER,343
15715527,Freeman,543,Spain,Female,41,4,0,1,0,0,194902,0,0,5,PLATINUM,331
15576623,Outlaw,584,France,Male,31,5,0,2,1,0,31474,0,0,2,PLATINUM,568
15805565,Obiuto,691,Germany,Male,30,7,116928,1,1,0,21198,0,0,1,DIAMOND,813
15677307,Lo,684,Germany,Female,40,6,137327,1,1,0,186977,0,0,1,PLATINUM,530
15773890,Okechukwu,733,France,Male,22,5,0,2,1,1,117202,0,0,3,DIAMOND,279
15598883,King,599,Spain,Female,37,2,0,2,1,1,143739,0,0,4,GOLD,516
15568506,Forbes,524,Germany,Female,31,10,67239,2,1,1,161811,0,0,5,GOLD,685
15761043,Macleod,632,Germany,Female,38,6,86570,2,1,0,98091,0,0,5,SILVER,435
15782236,Gibbs,735,Spain,Male,34,5,0,2,0,0,71095,0,0,1,PLATINUM,898
15593601,Isayev,734,France,Male,34,6,133598,1,1,1,13107,0,0,4,DIAMOND,693
15682048,Pisano,605,France,Female,51,3,136189,1,1,1,67111,1,1,1,PLATINUM,683
15746902,Belstead,793,Spain,Male,38,9,0,2,1,0,88225,0,0,1,SILVER,690
15752081,Vassiliev,468,France,Female,56,10,0,3,0,1,62257,1,1,3,PLATINUM,547
15781307,Schneider,779,Germany,Male,37,7,120093,2,1,0,135926,0,0,1,GOLD,466
15775912,Mazzanti,698,France,Male,48,4,101238,2,0,1,177816,1,1,1,GOLD,342
15745417,Knipe,707,France,Male,58,6,89686,1,0,1,126471,0,0,2,GOLD,230
15671256,Macartney,850,France,Female,35,1,211774,1,1,0,188574,1,1,2,PLATINUM,757
15653547,Madukwe,850,France,Male,56,7,131317,1,1,1,119175,0,0,3,SILVER,657
15595766,Watts,527,Spain,Male,37,5,93723,2,1,1,139094,0,0,3,PLATINUM,453
15742358,Humphreys,696,Germany,Male,32,8,101161,1,1,1,115917,0,0,4,DIAMOND,694
15763274,Wu,661,France,Male,48,3,120321,1,0,0,96463,0,0,5,PLATINUM,727
15786063,Chin,776,France,Female,31,2,0,2,1,1,112350,0,0,3,DIAMOND,304
15600258,Chesnokova,701,France,Male,43,2,0,2,1,1,165304,0,0,2,SILVER,633
15573318,Kung,610,France,Male,26,8,0,2,1,0,166031,0,0,2,SILVER,989
15653849,Lu,572,Germany,Female,48,3,152828,1,1,0,38412,1,1,5,GOLD,352
15694272,Nkemakolam,673,France,Male,30,1,64098,1,1,1,77783,0,0,5,DIAMOND,936
15736112,Walton,519,Spain,Female,57,2,119035,2,1,1,29872,0,0,3,SILVER,689
15749851,Brookes,702,Spain,Female,26,4,135220,1,0,1,59748,0,0,4,DIAMOND,267
15663478,Baldwin,729,France,Male,32,6,93694,1,1,1,79919,0,0,2,GOLD,613
15592300,Mai,543,Spain,Male,35,10,59409,1,1,0,76774,0,0,4,GOLD,480
15567832,Shih,550,France,Female,40,7,114355,1,1,0,54019,0,0,1,GOLD,951
15776780,He,608,France,Male,59,1,0,1,1,0,70650,1,1,4,DIAMOND,585
15592846,Fiorentini,639,Germany,Male,35,10,128174,2,1,0,59093,0,0,3,PLATINUM,452
15739803,Lucciano,686,Spain,Male,34,9,0,2,1,0,127570,0,0,3,SILVER,358
15794142,Ferreira,564,Germany,Female,62,5,114931,3,0,1,18261,1,1,3,GOLD,771
15762729,Ukaegbunam,745,Germany,Female,28,1,111071,1,1,0,73276,1,1,1,PLATINUM,238
15667896,De Luca,833,France,Male,37,8,151226,2,1,1,136129,0,0,3,DIAMOND,633
15626578,Milne,622,France,Male,26,9,0,2,1,1,153238,0,0,3,PLATINUM,344
15776223,Davide,597,France,Female,42,4,64740,1,1,1,106841,0,0,5,SILVER,244
15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312,1,1,0,109078,1,1,2,PLATINUM,405
15802593,Little,504,France,Female,49,7,0,3,0,1,87822,1,1,5,SILVER,408
15615457,Burns,842,Spain,Female,44,2,112652,2,1,0,126645,0,0,5,DIAMOND,939
15708916,Paterson,587,France,Male,38,0,0,2,1,0,47414,0,0,3,DIAMOND,701
15720187,Han,479,Germany,Female,30,7,143964,2,1,0,41880,0,0,4,SILVER,503
15595440,Kryukova,508,France,Male,49,7,122451,2,1,1,75808,0,0,3,GOLD,881
15600651,Ijendu,749,France,Male,24,1,0,3,1,1,47911,0,0,3,GOLD,758
15750141,Reichard,721,Germany,Female,36,3,65253,2,1,0,28738,0,0,5,SILVER,751
15657284,Day,674,Germany,Male,47,6,106902,1,1,1,2079,1,1,4,GOLD,363
15763063,Price,685,Spain,Female,25,10,128510,1,1,0,121562,0,0,3,DIAMOND,560
15709324,Bruce,417,France,Male,34,7,0,2,1,0,55004,0,0,4,SILVER,969
15711309,Sumrall,574,Germany,Male,33,3,129835,1,1,0,193131,0,0,5,SILVER,470
15775318,Lu,590,Spain,Female,51,3,154963,3,0,1,191932,1,1,1,SILVER,759
15705515,Lazarev,587,Germany,Male,40,5,138242,2,1,0,159418,0,0,5,SILVER,403
15634844,Miller,598,Germany,Male,41,3,91537,1,1,0,191469,1,1,1,SILVER,980
15717046,Wentworth-Shields,741,Spain,Male,53,3,0,2,1,1,38914,0,0,3,GOLD,245
15571816,Ritchie,850,Spain,Female,70,5,0,1,1,1,705,0,0,1,DIAMOND,283
15670080,Mackenzie,584,Germany,Female,29,7,105204,1,0,1,138490,0,0,2,DIAMOND,453
15800440,Power,650,Spain,Male,61,1,152969,1,0,1,82971,0,0,5,DIAMOND,683
15665678,Tan,607,Spain,Male,36,8,158262,1,1,1,76745,0,0,5,GOLD,863
15665956,Pendergrass,509,France,Female,46,1,0,1,1,0,71245,1,1,2,DIAMOND,264
15788126,Evans,689,Spain,Female,38,6,121021,1,1,1,12182,0,0,3,SILVER,946
15811773,Hsia,543,France,Male,36,4,0,2,1,1,141211,0,0,1,GOLD,354
15651674,Billson,438,Spain,Female,54,2,0,1,0,0,191763,1,1,3,SILVER,281
15689614,Teng,687,Spain,Female,63,1,137716,1,1,1,37939,0,0,1,PLATINUM,938
15795564,Moretti,737,Germany,Male,31,5,121192,2,1,1,74891,0,0,2,PLATINUM,815
15706647,Jordan,761,France,Male,31,7,0,3,1,1,166698,0,0,5,GOLD,753
15728505,Ts'ao,601,France,Male,44,1,100486,2,1,1,62679,0,0,1,GOLD,650
15730076,Osborne,651,France,Male,45,1,0,1,1,0,67740,1,1,3,SILVER,629
15622003,Carslaw,745,France,Male,35,9,92567,2,1,0,161520,0,0,4,SILVER,742
15607312,Ch'ang,648,Spain,Female,49,10,0,2,1,1,159836,1,1,2,GOLD,314
15644753,Hung,848,Spain,Male,40,3,110930,1,1,1,30877,0,0,3,GOLD,844
15653620,Gordon,546,France,Female,27,8,0,2,1,1,14858,0,0,2,SILVER,776
15761986,Obialo,439,Spain,Female,32,3,138902,1,1,0,75686,0,0,4,DIAMOND,913
15633922,Gray,755,France,Male,30,4,123218,2,0,1,144183,0,0,3,GOLD,786
15734674,Lin,593,France,Female,41,6,0,1,1,0,65171,0,0,1,SILVER,939
15658032,Hopkins,701,France,Male,39,2,0,2,1,1,82527,0,0,4,DIAMOND,812
15692671,Dobson,701,Spain,Male,36,8,0,2,1,0,169161,0,0,2,DIAMOND,689
15737741,McKay,607,Spain,Female,33,2,108432,2,0,1,109291,1,1,5,PLATINUM,647
15576352,Revell,586,Spain,Female,57,3,0,2,0,1,6058,0,0,4,PLATINUM,839
15753719,Rickards,547,Germany,Female,30,9,72392,1,1,0,77077,0,0,3,PLATINUM,807
15803689,Begum,647,Germany,Female,51,1,119742,2,0,0,54955,1,1,3,SILVER,847
15718057,Onyinyechukwuka,760,France,Female,51,2,100947,1,0,0,179615,1,1,4,DIAMOND,550
15722010,Zuyev,621,Spain,Male,53,9,170492,1,1,0,35588,1,1,3,PLATINUM,777
15680998,Nwankwo,725,France,Male,44,5,0,1,1,1,117356,0,0,4,SILVER,865
15614782,Hao,526,France,Male,36,1,0,1,1,0,160697,0,0,1,PLATINUM,425
15591047,Ma,519,Spain,Female,47,6,157296,2,0,0,147278,1,1,1,PLATINUM,934
